Date,AAPL,AMZN,BRK-B,CMCSA,GOOG,KO,MSFT,ORCL,WFC,XOM,V,MA,JPM,WMT,COST,TGT,CVX,COP,NEE,DUK,SO,UNH,JNJ,CVS,SPY
2016-06-07,22.564910888671875,36.1870002746582,141.41000366210938,23.06076431274414,35.540714263916016,33.12750244140625,46.162864685058594,33.6964111328125,38.30284881591797,59.16895294189453,75.27239227294922,91.11241912841797,49.863128662109375,19.984283447265625,128.787109375,51.00701141357422,68.26441955566406,35.17900848388672,23.630064010620117,53.69112777709961,33.39739990234375,116.24385070800781,88.53072357177734,71.08614349365234,179.84109497070312
2016-06-08,22.544408798217773,36.332000732421875,142.52999877929688,23.049823760986328,36.11748123168945,33.29563903808594,46.10968780517578,33.8255729675293,38.09711837768555,59.22113800048828,76.25297546386719,92.34698486328125,50.008731842041016,20.054624557495117,129.41998291015625,51.29103088378906,68.11243438720703,35.142005920410156,23.983219146728516,54.040164947509766,33.5840950012207,119.18096923828125,88.58426666259766,72.32950592041016,180.42733764648438
2016-06-09,22.70618438720703,36.38249969482422,142.22999572753906,22.9440975189209,36.132362365722656,33.449134826660156,45.73756790161133,33.62751388549805,37.44186019897461,59.142852783203125,75.88876342773438,91.43285369873047,49.62553024291992,20.00116539001465,129.99388122558594,50.59588623046875,67.92742919921875,34.46122360229492,24.190048217773438,54.5435791015625,33.91080856323242,119.41862487792969,89.50223541259766,71.35835266113281,180.1810302734375
2016-06-10,22.51934814453125,35.89550018310547,141.75999450683594,22.89670181274414,35.67759323120117,33.61726379394531,45.61351776123047,33.36056137084961,36.832313537597656,58.69276428222656,74.88013458251953,89.72709655761719,48.9280891418457,20.01523208618164,130.68576049804688,50.73790740966797,67.37908172607422,32.93684387207031,24.160781860351562,54.53015899658203,34.07748031616211,118.1963119506836,89.50989532470703,71.1229248046875,178.47328186035156
2016-06-13,22.179826736450195,35.762001037597656,140.94000244140625,22.747217178344727,35.625518798828125,33.234249114990234,44.426212310791016,33.25722885131836,36.55038833618164,59.09066390991211,73.21778106689453,88.76580810546875,48.49123764038086,19.84360694885254,130.75328063964844,49.997920989990234,67.45833587646484,32.47064971923828,24.113954544067383,54.77851867675781,33.997474670410156,117.22007751464844,89.34160614013672,70.4681396484375,177.09695434570312
2016-06-14,22.207170486450195,35.96500015258789,141.3000030517578,22.838363647460938,35.62105178833008,33.17530822753906,44.15153884887695,33.43806838989258,35.719879150390625,58.9863166809082,73.3765869140625,88.69041442871094,47.57919692993164,19.96177864074707,131.52957153320312,49.88579559326172,66.9165267944336,32.7962646484375,24.385156631469727,55.31549835205078,34.224178314208984,117.0333251953125,89.59403228759766,70.91690826416016,176.74856567382812
2016-06-15,22.13426399230957,35.7130012512207,140.4499969482422,22.732629776000977,35.65328598022461,33.15321350097656,44.02749252319336,33.102230072021484,35.64366912841797,58.810176849365234,73.00302124023438,87.96478271484375,47.49489212036133,20.009607315063477,130.67733764648438,50.28195571899414,66.48709869384766,32.34486770629883,24.1627254486084,54.724830627441406,33.924137115478516,117.04609680175781,89.0509033203125,70.64470672607422,176.50222778320312
2016-06-16,22.227680206298828,35.8754997253418,141.99000549316406,23.006078720092773,35.22877502441406,33.37419128417969,44.64772033691406,33.27446746826172,35.69700622558594,59.501609802246094,73.17112731933594,88.66216278076172,47.68649673461914,20.06024932861328,131.99374389648438,50.065185546875,66.77783203125,31.937870025634766,24.35979461669922,55.396034240722656,34.044158935546875,118.2399673461914,89.22684478759766,70.2841796875,177.0289764404297
2016-06-17,21.721832275390625,35.31949996948242,140.72999572753906,22.739925384521484,34.304359436035156,32.991172790527344,44.41735076904297,34.1700439453125,35.50651550292969,59.17548370361328,71.9010009765625,87.91767883300781,47.73248291015625,19.96177864074707,131.54649353027344,50.45389175415039,67.10814666748047,32.67045974731445,24.408573150634766,55.698097229003906,34.104156494140625,117.41282653808594,88.33949279785156,69.77654266357422,176.3696746826172
2016-06-20,21.6694278717041,35.70050048828125,141.6699981689453,22.772735595703125,34.403053283691406,33.13111877441406,44.36417770385742,34.213104248046875,35.75796127319336,59.43637466430664,72.22786712646484,88.91661834716797,47.801456451416016,20.003978729248047,132.0443878173828,50.82014083862305,67.7953109741211,33.070045471191406,24.24077033996582,55.04030227661133,33.96413803100586,118.12059020996094,89.15036010742188,68.59199523925781,177.50547790527344
2016-06-21,21.85399055480957,35.79100036621094,143.52999877929688,22.80190086364746,34.513641357421875,33.24161148071289,45.3565559387207,34.43698501586914,35.98654556274414,59.703826904296875,72.21854400634766,89.63285064697266,48.24598693847656,20.105268478393555,132.65191650390625,51.05185317993164,68.2115478515625,33.15143966674805,24.246620178222656,55.04030227661133,33.93747329711914,117.83919525146484,88.87496185302734,68.5772933959961,178.00933837890625
2016-06-22,21.771961212158203,35.529998779296875,143.94000244140625,22.838363647460938,34.589027404785156,33.042728424072266,45.179351806640625,34.45421600341797,35.78843688964844,59.46900177001953,71.47142791748047,88.643310546875,48.06204605102539,20.18685531616211,133.4282989501953,51.470428466796875,67.58387756347656,32.55204772949219,24.12371253967285,54.92618179321289,33.90412902832031,117.5918960571289,89.08916473388672,68.95987701416016,177.71902465820312
2016-06-23,21.89728355407715,36.104000091552734,145.97999572753906,22.951387405395508,34.80773162841797,33.20478057861328,45.9945068359375,35.16036605834961,36.50466537475586,59.87993621826172,73.0590591430664,90.19831085205078,49.089046478271484,20.28533172607422,132.50843811035156,52.1580924987793,69.00439453125,33.76563262939453,24.156875610351562,55.0738410949707,34.044158935546875,118.6918716430664,89.79293060302734,69.1732406616211,180.03338623046875
2016-06-24,21.28206443786621,34.948001861572266,139.7100067138672,22.4774169921875,33.486087799072266,32.357723236083984,44.15153884887695,33.782527923583984,34.82838821411133,58.30794906616211,70.0892105102539,86.20246887207031,45.67848205566406,20.245941162109375,131.26805114746094,51.83669662475586,67.32621765136719,31.945270538330078,24.154924392700195,55.32892608642578,34.130836486816406,117.07170867919922,88.45423126220703,68.82007598876953,173.5685272216797
2016-06-27,20.972177505493164,34.56800079345703,138.5,22.772735595703125,33.14091491699219,32.247222900390625,42.91108322143555,33.13667678833008,34.2950325012207,57.96220779418945,68.49227142333984,83.940673828125,44.1533203125,20.116514205932617,130.1709747314453,51.91143035888672,66.30873107910156,30.17670249938965,24.950984954833984,56.376033782958984,34.80424880981445,116.91822052001953,89.15800476074219,68.599365234375,170.45997619628906
2016-06-28,21.325361251831055,35.397499084472656,140.27999877929688,22.995141983032227,33.725120544433594,32.5418701171875,43.80598831176758,33.6964111328125,35.125553131103516,59.299415588378906,70.19196319580078,85.2129135131836,45.61716842651367,20.119327545166016,131.30178833007812,52.128204345703125,67.1478042602539,31.0424747467041,25.06414794921875,56.342464447021484,34.877593994140625,118.28262329101562,90.44319915771484,68.93781280517578,173.5343780517578
2016-06-29,21.509925842285156,35.779998779296875,142.1199951171875,23.312349319458008,33.926963806152344,32.733367919921875,44.7806282043457,34.91922378540039,35.78843688964844,60.3104362487793,71.66751861572266,86.82445526123047,46.90475845336914,20.386615753173828,132.55068969726562,52.32253646850586,68.33047485351562,32.492862701416016,24.92561912536621,56.48341369628906,34.81758117675781,119.82599639892578,91.28465270996094,69.46017456054688,176.48924255371094
2016-06-30,21.783363342285156,35.78099822998047,144.7899932861328,23.768091201782227,34.32320785522461,33.3889274597168,45.338829040527344,35.2464599609375,36.0627326965332,61.14537048339844,69.26738739013672,82.98883819580078,47.62517547607422,20.544174194335938,132.51690673828125,52.18798828125,69.26210021972656,32.263450622558594,25.442663192749023,57.58420944213867,35.757694244384766,120.40587615966797,92.79163360595703,70.43870544433594,178.8975067138672
